MainID,NAME,STATE_NAME
3026,Pocahontas County,West Virginia
3027,Preston County,West Virginia
3028,Putnam County,West Virginia
3029,Raleigh County,West Virginia
3030,Randolph County,West Virginia
3031,Ritchie County,West Virginia
3032,Roane County,West Virginia
3033,Summers County,West Virginia
3034,Taylor County,West Virginia
3035,Tucker County,West Virginia
3036,Tyler County,West Virginia
3037,Upshur County,West Virginia
3038,Wayne County,West Virginia
3039,Webster County,West Virginia
3040,Wetzel County,West Virginia
3041,Wirt County,West Virginia
3042,Wood County,West Virginia
3043,Wyoming County,West Virginia
3044,Adams County,Wisconsin
3045,Ashland County,Wisconsin
3046,Barron County,Wisconsin
3047,Bayfield County,Wisconsin
3048,Brown County,Wisconsin
3049,Buffalo County,Wisconsin
3050,Burnett County,Wisconsin
3051,Calumet County,Wisconsin
3052,Chippewa County,Wisconsin
3053,Clark County,Wisconsin
3054,Columbia County,Wisconsin
3055,Crawford County,Wisconsin
3056,Dane County,Wisconsin
3057,Dodge County,Wisconsin
3058,Door County,Wisconsin
3059,Douglas County,Wisconsin
3060,Dunn County,Wisconsin
3061,Eau Claire County,Wisconsin
3062,Florence County,Wisconsin
3063,Fond du Lac County,Wisconsin
3064,Forest County,Wisconsin
3065,Grant County,Wisconsin
3066,Green County,Wisconsin
3067,Green Lake County,Wisconsin
3068,Iowa County,Wisconsin
3069,Iron County,Wisconsin
3070,Jackson County,Wisconsin
3071,Jefferson County,Wisconsin
3072,Juneau County,Wisconsin
3073,Kenosha County,Wisconsin
3074,Kewaunee County,Wisconsin
3075,La Crosse County,Wisconsin
3076,Lafayette County,Wisconsin
3077,Langlade County,Wisconsin
3078,Lincoln County,Wisconsin
3079,Manitowoc County,Wisconsin
3080,Marathon County,Wisconsin
3081,Marinette County,Wisconsin
3082,Marquette County,Wisconsin
3083,Menominee County,Wisconsin
3084,Milwaukee County,Wisconsin
3085,Monroe County,Wisconsin
3086,Oconto County,Wisconsin
3087,Oneida County,Wisconsin
3088,Outagamie County,Wisconsin
3089,Ozaukee County,Wisconsin
3090,Pepin County,Wisconsin
3091,Pierce County,Wisconsin
3092,Polk County,Wisconsin
3093,Portage County,Wisconsin
3094,Price County,Wisconsin
3095,Racine County,Wisconsin
3096,Richland County,Wisconsin
3097,Rock County,Wisconsin
3098,Rusk County,Wisconsin
3099,St. Croix County,Wisconsin
3100,Sauk County,Wisconsin
3101,Sawyer County,Wisconsin
3102,Shawano County,Wisconsin
3103,Sheboygan County,Wisconsin
3104,Taylor County,Wisconsin
3105,Trempealeau County,Wisconsin
3106,Vernon County,Wisconsin
3107,Vilas County,Wisconsin
3108,Walworth County,Wisconsin
3109,Washburn County,Wisconsin
3110,Washington County,Wisconsin
3111,Waukesha County,Wisconsin
3112,Waupaca County,Wisconsin
3113,Waushara County,Wisconsin
3114,Winnebago County,Wisconsin
3115,Wood County,Wisconsin
3116,Albany County,Wyoming
3117,Big Horn County,Wyoming
3118,Campbell County,Wyoming
3119,Carbon County,Wyoming
3120,Converse County,Wyoming
3121,Crook County,Wyoming
3122,Fremont County,Wyoming
3123,Goshen County,Wyoming
3124,Hot Springs County,Wyoming
3125,Johnson County,Wyoming
3126,Laramie County,Wyoming
3127,Lincoln County,Wyoming
3128,Natrona County,Wyoming
3129,Niobrara County,Wyoming
3130,Park County,Wyoming
3131,Platte County,Wyoming
3132,Sheridan County,Wyoming
3133,Sublette County,Wyoming
3134,Sweetwater County,Wyoming
3135,Teton County,Wyoming
3136,Uinta County,Wyoming
3137,Washakie County,Wyoming
3138,Weston County,Wyoming
3139,Yakutat City and Borough,Alaska
3140,Chugach Census Area,Alaska
3141,Copper River Census Area,Alaska
3142,Petersburg Borough,Alaska
